id,orderId,userId,type,description,reportedAt,attachments,severity,status,resolvedAt,resolvedBy,issueRef
54f6e3d9-1660-4d06-85a4-df290fc4b49f,COM-48905,USR-8016,CommandeErronée,"Mauvais article livré, sandwich à la place de dessert.",5/28/2025 15:16,,faible,Résolu,5/29/2025 1:16,MOD-6,REF-415703
34a8c0ce-a666-4ff8-890f-05f28cb19411,COM-80396,USR-4307,NourritureEndommagée,"La commande était écrasé, très déçu.",5/21/2025 15:16,"image_9459.jpg,image_6269.jpg",faible,Ouvert,,,REF-534928
c3a02313-5d40-4339-b555-b19e3b6b6545,COM-79863,USR-4068,CommandeErronée,"Petite erreur, j'ai reçu dessert au lieu de sauce.",10/9/2024 15:16,,faible,Résolu,10/10/2024 1:16,MOD-2,REF-422077
7125d3ab-5cd8-4bfb-860a-301a4a51aa6e,COM-19567,USR-5385,MauvaiseQualité,"Qualité médiocre de salade, très frustrant.",3/11/2025 15:16,,moyen,Résolu,3/12/2025 15:16,MOD-15,REF-279189
32aef5e4-54a2-4c61-a48d-d8b96dfe78e4,COM-56335,USR-8577,ServiceClient,"Petit souci avec le support, mais acceptable.",10/4/2024 15:16,,faible,Résolu,10/4/2024 23:16,MOD-3,REF-536250
479e2b00-7390-44d0-b9d4-e06eb3614765,COM-56762,USR-5128,NourritureEndommagée,"pizza était un peu sans goût, mais mangeable.",9/30/2024 15:16,,faible,Escaladé,,,REF-114392
466440c8-0310-4082-bacb-f81474a34c36,COM-72177,USR-1310,ServiceClient,"Service client injoignable, c'est insupportable !",1/25/2025 15:16,,élevé,Escaladé,,,REF-399265
7119da5b-4c32-48c5-acef-075f5511836c,COM-53053,USR-9493,CommandeErronée,"Commande erronée livrée, j'ai eu sandwich et non sauce.",8/3/2024 15:16,,faible,Résolu,8/3/2024 20:16,MOD-4,REF-199310
22c55351-081e-4e60-8f20-84b125023adb,COM-81936,USR-7364,ArticleManquant,"Manque sauce, service médiocre.",11/29/2024 15:16,"image_2710.jpg,image_9177.jpg",moyen,Ouvert,,,REF-673006
210e218c-be4c-46e0-bd54-b26dc1491c4a,COM-75179,USR-9294,ProblèmePaiement,"Problème mineur avec le paiement, veuillez vérifier.",1/13/2025 15:16,,moyen,Ouvert,,,REF-378007
1cf6ca7d-f637-4328-8ecf-99216e1a0553,COM-28678,USR-3247,ArticleManquant,"sauce manquant, veuillez résoudre immédiatement.",3/28/2025 15:16,,moyen,Ouvert,,,REF-768771
4199fbad-fcb7-4c36-9903-e83b1c3b326a,COM-54035,USR-2646,NourritureEndommagée,"La commande était écrasé, très déçu.",9/21/2024 15:16,,faible,Ouvert,,,REF-249917
121d70e5-bade-44c5-934c-d147c88cc3d1,COM-62275,USR-5587,NourritureEndommagée,"boisson livré froid, c'est scandaleux et dangereux !",11/13/2024 15:16,image_7748.jpg,élevé,Escaladé,,,REF-125608
c938d65e-08e5-4d7c-b515-63d11f6cc01f,COM-36096,USR-9444,MauvaiseQualité,"sushi était froid, je ne commanderai plus.",4/2/2025 15:16,,faible,Escaladé,,,REF-806390
258f2519-402d-4d51-838d-4d723d30f9c5,COM-22510,USR-3685,ServiceClient,"Service client injoignable, c'est insupportable !",4/15/2025 15:16,,élevé,Escaladé,,,REF-322409
07dbba12-d2b8-4685-ae01-5e53cf49733b,COM-44692,USR-4818,MauvaiseQualité,"Le goût de sandwich était un peu trempé, mais acceptable.",12/12/2024 15:16,image_5604.jpg,moyen,Escaladé,,,REF-230307
9ed51dee-495a-4ec6-9fbf-639afd27fbb7,COM-60033,USR-1145,CommandeErronée,"Commande erronée livrée, j'ai eu pâtes et non boisson.",12/17/2024 15:16,image_2940.jpg,faible,Ouvert,,,REF-684383
ad2564b3-64bf-4508-aeb9-fa1f3189b5f6,COM-53579,USR-4144,ProblèmePaiement,"Problème de paiement, remboursement requis immédiatement.",8/25/2024 15:16,image_9401.jpg,élevé,Résolu,8/27/2024 12:16,MOD-16,REF-900404
de83a123-3469-43b3-b88f-32595d42c066,COM-12999,USR-7354,ServiceClient,"Réponse lente du service client, qualité médiocre.",8/28/2024 15:16,image_1203.jpg,moyen,Ouvert,,,REF-789745
14bf22bd-01c5-46c7-8d66-206b4a5134b4,COM-50158,USR-3979,ArticleManquant,"Petit souci, il manquait sauce dans la commande.",11/3/2024 15:16,image_1328.jpg,faible,Escaladé,,,REF-518311
f00f38ce-132d-4902-b56d-5ecdb2608ba8,COM-68248,USR-2858,NourritureEndommagée,"La commande était froid, très déçu.",12/25/2024 15:16,,faible,Résolu,12/26/2024 9:16,MOD-3,REF-369613
006cd7a3-013a-4ea9-ba66-eb585d0accc6,COM-66226,USR-2588,ArticleManquant,"Il manque dessert dans ma commande, très décevant.",8/8/2024 15:16,image_7975.jpg,élevé,Ouvert,,,REF-848281
62b45528-3ecb-4d7a-a3b9-42e15c4a242c,COM-11497,USR-3061,ServiceClient,"Service client correct, mais pourrait être plus rapide.",7/10/2024 15:16,image_4641.jpg,moyen,Résolu,7/12/2024 12:16,MOD-3,REF-825249
09da940c-056f-4cb4-90d2-b2eb5fd5447e,COM-49225,USR-6836,LivraisonRetard,"La commande a été livrée avec 3 heures de retard, la nourriture était froide.",8/14/2024 15:16,,élevé,Résolu,8/16/2024 13:16,MOD-7,REF-192155
fe5dcb2c-6d8c-4a49-b363-9e0ff6f03189,COM-92416,USR-2199,ArticleManquant,"Il manque pâtes dans ma commande, très décevant.",3/9/2025 15:16,,moyen,Ouvert,,,REF-953694
09d1c390-d2f8-4db1-9c6d-e04d95ac846e,COM-62882,USR-7956,NourritureEndommagée,"pâtes était un peu trempé, mais mangeable.",7/22/2024 15:16,,faible,Ouvert,,,REF-406371
d0e67d75-b776-4ec8-8b3e-2484ddab2749,COM-90149,USR-4817,ProblèmePaiement,"J'ai été facturé deux fois pour ma commande, c'est inacceptable !",7/14/2024 15:16,image_9616.jpg,élevé,Escaladé,,,REF-980996
a0464cf2-5d12-4cbe-975b-ad0e965ebdfd,COM-60148,USR-7336,NourritureEndommagée,"La commande était écrasé, très déçu.",7/30/2024 15:16,,faible,Ouvert,,,REF-167265
b1862410-2d9a-4c67-8e4e-4c00145f39ea,COM-47082,USR-9581,LivraisonRetard,"Livraison en retard de 1 heure, c'est gênant mais acceptable.",7/15/2024 15:16,,moyen,Résolu,7/16/2024 16:16,MOD-12,REF-647274
7ae9301f-8d5b-41ec-b1fe-efe3aed5f628,COM-87403,USR-3815,ArticleManquant,"Manque frites, service médiocre.",5/12/2025 15:16,,faible,Escaladé,,,REF-647435
73288d03-c874-4321-82bc-b0f9749704fb,COM-88796,USR-4499,ArticleManquant,"Petit souci, il manquait pâtes dans la commande.",10/24/2024 15:16,,faible,Ouvert,,,REF-349554
aff107bb-c72c-4470-a0a5-802115269d6c,COM-18113,USR-1481,NourritureEndommagée,"La nourriture était brûlé, totalement immangeable.",8/22/2024 15:16,,élevé,Escaladé,,,REF-243924
1d6100bf-2828-4ffe-9b13-8938691a4aa1,COM-44697,USR-8619,ProblèmePaiement,"Petite erreur de facturation, mais gênante.",11/6/2024 15:16,,moyen,Escaladé,,,REF-503549
f4c241b4-66e1-471c-b44a-f3c731ce60d4,COM-85222,USR-1042,CommandeErronée,"Erreur sur ma commande : pâtes au lieu de sauce, très agaçant.",11/17/2024 15:16,,moyen,Escaladé,,,REF-739087
0e049271-2bd5-4b58-a753-5eebea1d23cd,COM-25482,USR-1646,ArticleManquant,"pizza manquant, veuillez résoudre immédiatement.",2/10/2025 15:16,,moyen,Résolu,2/12/2025 1:16,MOD-10,REF-305437
b6f36a97-5c93-4714-a33e-8bd106b4ccfe,COM-31025,USR-9631,CommandeErronée,"Commande incorrecte, mais le goût de frites était acceptable.",8/27/2024 15:16,,faible,Ouvert,,,REF-417718
40369593-9161-4e35-ab99-8c3a57373961,COM-57084,USR-3311,LivraisonRetard,"La nourriture est arrivée avec 30 minutes de retard, service décevant.",7/18/2024 15:16,,moyen,Escaladé,,,REF-909414
67a7a789-8336-4d6d-8dc1-7324f09eb15c,COM-92877,USR-3040,ServiceClient,"Mauvaise expérience avec le support, très décevant.",3/23/2025 15:16,,moyen,Escaladé,,,REF-168276
63c7a49f-b2ea-4ff5-9fa6-b0cfb16947d7,COM-19486,USR-8627,LivraisonRetard,"Livraison retardée de 30 minutes, totalement inacceptable !",10/28/2024 15:16,image_4695.jpg,moyen,Ouvert,,,REF-451894
47c6cc1e-5035-480e-812e-c766fec87b16,COM-35398,USR-9696,LivraisonRetard,"Commande arrivée après 3 heures, vraiment pas satisfait.",11/3/2024 15:16,,élevé,Résolu,11/5/2024 8:16,MOD-15,REF-299143
c292ca0d-274c-4f6c-9361-820626a2569d,COM-15801,USR-4844,ProblèmePaiement,"Problème mineur avec le paiement, veuillez vérifier.",8/23/2024 15:16,image_7377.jpg,élevé,Escaladé,,,REF-244935
dd80f7cb-2f5e-4e0b-ae5a-38fa07c8f1f7,COM-27120,USR-3475,NourritureEndommagée,"La nourriture était trempé, totalement immangeable.",9/26/2024 15:16,,élevé,Escaladé,,,REF-507886
d31f45ea-b552-49dd-850f-82838f8dd397,COM-51110,USR-4760,LivraisonRetard,"Commande arrivée après 30 minutes, vraiment pas satisfait.",1/16/2025 15:16,,moyen,Résolu,1/18/2025 9:16,MOD-14,REF-561014
6b5d7ae6-058e-429b-ab2d-99ed388783d9,COM-71932,USR-4325,CommandeErronée,"Petite erreur, j'ai reçu frites au lieu de pâtes.",9/18/2024 15:16,,faible,Escaladé,,,REF-137414
9eb5cbf6-8ce1-419f-90a6-3e623c756c1a,COM-79007,USR-6907,LivraisonRetard,"Commande arrivée après 90 minutes, vraiment pas satisfait.",6/6/2025 15:16,,moyen,Escaladé,,,REF-629502
4fef975a-b148-4a90-9f72-6c60b9c6caa4,COM-66015,USR-6564,ServiceClient,"Le service client n'a pas résolu mon problème, frustrant.",2/13/2025 15:16,,moyen,Résolu,2/15/2025 6:16,MOD-3,REF-369766
2b74bdb6-e90b-4417-8344-fcaeebdb6518,COM-44323,USR-9222,ArticleManquant,"Commande incomplète, sushi non livré.",8/16/2024 15:16,,faible,Escaladé,,,REF-848045
097e3264-2680-454a-a42b-7962d85db880,COM-37624,USR-6490,LivraisonRetard,"La commande a été livrée avec 1 heure de retard, la nourriture était froide.",4/4/2025 15:16,,moyen,Escaladé,,,REF-483110
dd3dc8cf-9bee-49ff-9769-551c8861cff4,COM-14866,USR-6249,LivraisonRetard,"Livraison retardée de 30 minutes, totalement inacceptable !",1/11/2025 15:16,image_1825.jpg,moyen,Résolu,1/13/2025 11:16,MOD-20,REF-882758
0e541235-fbb2-4206-b0da-79cb659e961e,COM-71883,USR-2496,CommandeErronée,"Commande incorrecte, mais le goût de sandwich était acceptable.",4/5/2025 15:16,,faible,Escaladé,,,REF-488222
a6cf36e8-c5e2-4c62-b151-e214a4d79fe4,COM-83048,USR-5111,CommandeErronée,"Commande erronée livrée, j'ai eu sushi et non burger.",2/11/2025 15:16,,faible,Escaladé,,,REF-793444
5860f772-255a-4099-93af-8475c5c6eee5,COM-43147,USR-7389,CommandeErronée,"Commande incorrecte, mais le goût de sandwich était acceptable.",5/8/2025 15:16,image_3370.jpg,moyen,Ouvert,,,REF-973485
235ecd4b-cd54-4251-a8d9-002cd0a70935,COM-16394,USR-5240,ArticleManquant,"Je n'ai pas reçu pizza, besoin d'un remboursement.",5/21/2025 15:16,image_3698.jpg,faible,Ouvert,,,REF-135089
d53f8852-28e9-45cc-a3e7-2b9fcba8f866,COM-48305,USR-3479,ArticleManquant,Pourriez-vous vérifier pourquoi pizza n'était pas inclus ?,5/12/2025 15:16,image_4173.jpg,faible,Ouvert,,,REF-110024
b837406d-5e2b-4bf3-8594-fe0e1fb9b4fa,COM-44205,USR-6983,LivraisonRetard,"La commande a été livrée avec 90 minutes de retard, la nourriture était froide.",2/14/2025 15:16,,moyen,Escaladé,,,REF-229736
927a856d-2a9f-4d69-b8b2-9afdb7bdb006,COM-14223,USR-3708,ServiceClient,"Le service client n'a pas résolu mon problème, frustrant.",1/21/2025 15:16,image_7740.jpg,élevé,Escaladé,,,REF-159483
ff7fbab3-324a-4496-b113-cbc0f854de5a,COM-36646,USR-6125,ServiceClient,"Le service client n'a pas résolu mon problème, frustrant.",9/23/2024 15:16,image_6880.jpg,élevé,Résolu,9/24/2024 18:16,MOD-8,REF-500275
216dfffe-6aeb-46fe-a8e1-82b74806d73d,COM-65749,USR-2979,ArticleManquant,Pourriez-vous vérifier pourquoi dessert n'était pas inclus ?,8/11/2024 15:16,,faible,Résolu,8/13/2024 5:16,MOD-14,REF-880368
4b0a3fb9-ef0a-4f1e-ae72-2f17f56e3c2a,COM-66708,USR-9074,LivraisonRetard,"Livraison en retard de 1 heure, c'est gênant mais acceptable.",2/1/2025 15:16,,moyen,Résolu,2/2/2025 0:16,MOD-20,REF-882424
0dd64efd-7732-4027-90ee-ff7b155e1375,COM-95942,USR-8810,ProblèmePaiement,"Petite erreur de facturation, mais gênante.",10/24/2024 15:16,image_8393.jpg,élevé,Résolu,10/26/2024 9:16,MOD-20,REF-590873
aafab315-4a62-4769-a2f2-b7b9c9374417,COM-40144,USR-9880,LivraisonRetard,"Petit retard de 1 heure, mais la nourriture était correcte.",3/29/2025 15:16,,moyen,Résolu,3/29/2025 21:16,MOD-8,REF-781820
defa3dcb-d281-49c1-a3b4-61f70eb8e624,COM-55166,USR-1226,ArticleManquant,Pourriez-vous vérifier pourquoi sauce n'était pas inclus ?,4/11/2025 15:16,image_6695.jpg,faible,Ouvert,,,REF-307665
6f7d400e-8fee-4cfe-8dc1-494cf8c25dad,COM-76651,USR-8614,ProblèmePaiement,"J'ai été facturé deux fois pour ma commande, c'est inacceptable !",7/25/2024 15:16,,élevé,Ouvert,,,REF-972812
73df35e3-2611-43a7-9b66-5736f742cba3,COM-28818,USR-2157,ProblèmePaiement,"Problème mineur avec le paiement, veuillez vérifier.",7/31/2024 15:16,,moyen,Résolu,8/1/2024 14:16,MOD-16,REF-869924
9e15e176-bc10-44ab-a845-4ec42f3d48da,COM-21441,USR-1510,CommandeErronée,"Mauvais article livré, pâtes à la place de sushi.",4/9/2025 15:16,image_2801.jpg,moyen,Résolu,4/10/2025 13:16,MOD-14,REF-711760
e2240644-4f36-42a5-8c36-bf91a49bf499,COM-63785,USR-6421,ArticleManquant,"Petit souci, il manquait dessert dans la commande.",2/9/2025 15:16,,faible,Résolu,2/11/2025 4:16,MOD-17,REF-771923
584c31db-9efc-427e-bd49-55d1e5473232,COM-45200,USR-6944,ArticleManquant,"Manque salade, service médiocre.",2/3/2025 15:16,,faible,Ouvert,,,REF-969480
871059dc-49b5-435b-beba-e4ad32ad8c74,COM-93603,USR-3504,ProblèmePaiement,"Erreur de facturation pour pizza, très frustrant.",7/27/2024 15:16,image_6151.jpg,élevé,Résolu,7/28/2024 12:16,MOD-15,REF-365963
2563fe71-a8b0-41c4-8b0c-a51c88a25567,COM-57160,USR-9911,ServiceClient,"Réponse lente du service client, qualité médiocre.",9/11/2024 15:16,,faible,Escaladé,,,REF-530336
f4b75c46-cff6-4c64-a20e-d934e85a060d,COM-75909,USR-6744,CommandeErronée,"J'ai commandé boisson, mais j'ai reçu dessert.",11/28/2024 15:16,,faible,Résolu,11/30/2024 6:16,MOD-14,REF-592419
bff0d7db-cd12-4f58-8cf2-927f5343a6c0,COM-71435,USR-5978,NourritureEndommagée,"sushi était un peu écrasé, mais mangeable.",10/1/2024 15:16,image_7780.jpg,moyen,Escaladé,,,REF-654221
55596818-9f51-4660-aa10-63588f8fc282,COM-14369,USR-3592,CommandeErronée,"Commande erronée livrée, j'ai eu dessert et non pâtes.",6/28/2025 15:16,,faible,Escaladé,,,REF-618462
d78c0203-853b-43ad-87b2-1cc1cf25b2df,COM-77149,USR-5897,ServiceClient,"Service client correct, mais pourrait être plus rapide.",10/24/2024 15:16,,faible,Ouvert,,,REF-451513
d57d5fa9-5bda-4501-b503-bd332cd99399,COM-93619,USR-2803,ArticleManquant,"Manque salade, service médiocre.",12/14/2024 15:16,"image_4947.jpg,image_2783.jpg",moyen,Ouvert,,,REF-600633
99c97377-e30c-4daa-bb24-ed1501f80f86,COM-27192,USR-4022,MauvaiseQualité,"La nourriture était mal emballé, pas à la hauteur.",12/10/2024 15:16,,faible,Résolu,12/11/2024 4:16,MOD-16,REF-922388
f1272dfc-59ef-4634-aa8b-52c90bce5b47,COM-47821,USR-4379,ServiceClient,"Le service client n'a pas résolu mon problème, frustrant.",12/9/2024 15:16,"image_4111.jpg,image_3014.jpg",élevé,Résolu,12/10/2024 23:16,MOD-14,REF-891383
a56945e8-b589-47c1-82e3-a60edcb69cd7,COM-66756,USR-3993,LivraisonRetard,"Livraison en retard de 30 minutes, c'est gênant mais acceptable.",5/4/2025 15:16,,moyen,Résolu,5/5/2025 7:16,MOD-20,REF-732576
672a6c1a-7761-4e63-8be1-f031d626787f,COM-16957,USR-4958,MauvaiseQualité,"sushi n'était pas terrible, qualité moyenne.",4/5/2025 15:16,image_1235.jpg,moyen,Ouvert,,,REF-816255
90be6dc9-51a3-40a6-8297-eceac77d554d,COM-51662,USR-4508,ProblèmePaiement,"Surfacturation de la commande, service client désastreux.",2/1/2025 15:16,image_4208.jpg,élevé,Escaladé,,,REF-226566
58bbd954-a816-4e01-9f0b-31c361dd5071,COM-59994,USR-6865,CommandeErronée,"J'ai commandé boisson, mais j'ai reçu sauce.",3/10/2025 15:16,image_2142.jpg,faible,Résolu,3/12/2025 10:16,MOD-15,REF-856438
bb797c1a-166d-49ea-8e5c-79b79f9adf24,COM-51159,USR-2612,MauvaiseQualité,"Qualité médiocre de frites, très frustrant.",10/15/2024 15:16,,moyen,Escaladé,,,REF-330591
bf8ffcd1-02ca-42e6-a9a0-a8b51e76d334,COM-80515,USR-6509,CommandeErronée,"Commande incorrecte, mais le goût de salade était acceptable.",12/4/2024 15:16,,faible,Escaladé,,,REF-284405
e721d595-647c-42b6-853f-23f4ed9b8cae,COM-49001,USR-8843,CommandeErronée,J'ai reçu frites au lieu de boisson.,5/31/2025 15:16,,faible,Résolu,6/2/2025 6:16,MOD-4,REF-763327
79f5bfef-ab6f-4ccd-9547-a43eef480037,COM-70199,USR-4075,LivraisonRetard,"Livraison en retard de 2 heures, c'est gênant mais acceptable.",6/30/2025 15:16,,élevé,Ouvert,,,REF-201513
76f194c6-11a5-43e2-9d98-58776bc3ea55,COM-84998,USR-1057,LivraisonRetard,"Retard de 2 heures, c'est scandaleux et dérangeant !",8/2/2024 15:16,image_7849.jpg,élevé,Escaladé,,,REF-616361
c5736403-add3-4c79-a61f-27d51cd177fa,COM-42519,USR-6794,LivraisonRetard,"Commande arrivée après 2 heures, vraiment pas satisfait.",8/20/2024 15:16,,élevé,Résolu,8/21/2024 8:16,MOD-16,REF-698347
bdcfd1a6-eaec-46d1-9354-568d67122e30,COM-23673,USR-7451,NourritureEndommagée,"Commande endommagée, sauce était légèrement brûlé.",4/19/2025 15:16,,faible,Résolu,4/20/2025 18:16,MOD-18,REF-464731
7183b438-3be6-4d68-b54f-d94e7768a9e1,COM-17289,USR-1271,NourritureEndommagée,"sushi est arrivé mal emballé, besoin d'un remplacement.",8/30/2024 15:16,image_1736.jpg,faible,Résolu,9/1/2024 15:16,MOD-10,REF-240966
1dcd1855-e02c-4ee5-8a64-4c21ec83058c,COM-76918,USR-7196,MauvaiseQualité,"Le goût de frites était un peu mal emballé, mais acceptable.",3/4/2025 15:16,image_7047.jpg,moyen,Escaladé,,,REF-739672
2cb25dac-2703-4af4-b567-2cab1209380a,COM-47422,USR-6024,ServiceClient,"Service client correct, mais pourrait être plus rapide.",6/5/2025 15:16,,faible,Ouvert,,,REF-578743
dc936131-b9bd-429e-a8aa-4c27fc2c1fbb,COM-39278,USR-3717,LivraisonRetard,"Commande arrivée après 3 heures, vraiment pas satisfait.",11/23/2024 15:16,,élevé,Résolu,11/23/2024 17:16,MOD-15,REF-475322
cf0d6991-b63b-4832-9b7a-4f2adc8683ce,COM-41693,USR-8259,MauvaiseQualité,"La nourriture était sans goût, pas à la hauteur.",5/22/2025 15:16,image_1042.jpg,faible,Résolu,5/23/2025 15:16,MOD-8,REF-892147
d9c96767-65fe-47b6-b69f-09d5675b1408,COM-95359,USR-4599,CommandeErronée,"Commande incorrecte, mais le goût de sushi était acceptable.",2/22/2025 15:16,,faible,Ouvert,,,REF-254710
8effcafa-c38f-4b77-99c3-6a809c558edc,COM-96312,USR-1218,CommandeErronée,"Livré boisson, mais je voulais frites, c'est inacceptable.",6/28/2025 15:16,,faible,Ouvert,,,REF-579922
1d208bc8-5ab5-457b-a2c6-7cd76e60e369,COM-27857,USR-9725,ProblèmePaiement,"J'ai été facturé deux fois pour ma commande, c'est inacceptable !",10/17/2024 15:16,image_6316.jpg,élevé,Escaladé,,,REF-770397
6dbfc982-0427-4c38-b1f0-4dfae357d9bf,COM-66237,USR-7980,ProblèmePaiement,"Problème mineur avec le paiement, veuillez vérifier.",1/6/2025 15:16,image_4343.jpg,élevé,Résolu,1/7/2025 21:16,MOD-19,REF-704042
39f398af-b9d8-4b02-a9a2-4a78a0b0e579,COM-92571,USR-3381,CommandeErronée,"Commande erronée livrée, j'ai eu salade et non salade.",5/19/2025 15:16,,faible,Escaladé,,,REF-837012
226a3769-b328-4074-b172-f7b84eeaf04c,COM-53953,USR-2783,ServiceClient,"Réponse lente du service client, qualité médiocre.",5/5/2025 15:16,"image_3559.jpg,image_5736.jpg",moyen,Ouvert,,,REF-893506
15f8ee54-37ea-4e1a-86c5-41ffe73360ff,COM-67730,USR-2803,ArticleManquant,"Pas de frites, c'est inacceptable et frustrant !",12/10/2024 15:16,image_2718.jpg,élevé,Ouvert,,,REF-196644
5996df9b-24df-41a5-ba49-4e6cc6e14be0,COM-98488,USR-7198,CommandeErronée,J'ai reçu pizza au lieu de sushi.,8/14/2024 15:16,,faible,Résolu,8/16/2024 14:16,MOD-1,REF-846147
006cc8ce-9e54-4190-ae4b-d83a9631a053,COM-41890,USR-3511,ProblèmePaiement,"Problème mineur avec le paiement, veuillez vérifier.",11/2/2024 15:16,,moyen,Ouvert,,,REF-968125
9f218d56-8890-454e-a799-6cabefa5c6f9,COM-16037,USR-5876,LivraisonRetard,"Commande arrivée après 1 heure, vraiment pas satisfait.",10/6/2024 15:16,,moyen,Ouvert,,,REF-344548
fa28e39f-a8f2-4cc5-83ef-c8947292c5c8,COM-52717,USR-3830,NourritureEndommagée,"La commande était moisi, très déçu.",12/17/2024 15:16,,élevé,Escaladé,,,REF-833865
2d069995-3019-44a7-b433-59a98c2f16a7,COM-83808,USR-8693,ProblèmePaiement,"Petite erreur de facturation, mais gênante.",8/16/2024 15:16,,élevé,Escaladé,,,REF-243594
173c66f6-bf16-493b-b5aa-c1fa12e72391,COM-77589,USR-5242,ArticleManquant,Pourriez-vous vérifier pourquoi sauce n'était pas inclus ?,5/10/2025 15:16,,faible,Ouvert,,,REF-523789
83594343-280b-4055-b97d-8c61900a9aed,COM-10303,USR-1618,LivraisonRetard,"Commande arrivée après 1 heure, vraiment pas satisfait.",7/20/2024 15:16,"image_6871.jpg,image_3800.jpg",élevé,Ouvert,,,REF-264932
6cc5a3bc-f56e-4ade-92ae-6b60e1d1cfcd,COM-39904,USR-3098,MauvaiseQualité,"pâtes était brûlé, totalement dégoûtant !",11/13/2024 15:16,,élevé,Ouvert,,,REF-721904
a7921af3-3339-4833-8978-0ab458168ef8,COM-89231,USR-4686,ServiceClient,"Petit souci avec le support, mais acceptable.",1/9/2025 15:16,,faible,Ouvert,,,REF-622091
436d11ef-bbfe-46ef-8a8a-b24def3f1dea,COM-59558,USR-6984,NourritureEndommagée,"pizza était un peu gâté, mais mangeable.",12/16/2024 15:16,image_7647.jpg,élevé,Ouvert,,,REF-298202
aad3e68a-a4b0-4167-86b8-7fe19b74f77d,COM-23246,USR-4284,ProblèmePaiement,"Petite erreur de facturation, mais gênante.",2/28/2025 15:16,image_4658.jpg,élevé,Escaladé,,,REF-720485
6c07f038-22f3-4243-975d-0cd6d5b0bf89,COM-81045,USR-7934,NourritureEndommagée,"pizza livré écrasé, c'est scandaleux et dangereux !",8/17/2024 15:16,,élevé,Ouvert,,,REF-579993
580e0847-4829-42c5-aeb1-bc2a09ff08de,COM-69712,USR-8245,ArticleManquant,"Pas de boisson, c'est inacceptable et frustrant !",2/1/2025 15:16,,moyen,Escaladé,,,REF-106329
db7461bd-4523-4d03-beb3-8d2b92bf7e5d,COM-21875,USR-5620,CommandeErronée,"Mauvais article livré, boisson à la place de burger.",8/3/2024 15:16,,faible,Escaladé,,,REF-283123
59afea96-6cfc-4a7f-b6f8-0a1e10524947,COM-79623,USR-1657,ProblèmePaiement,"Petite erreur de facturation, mais gênante.",12/15/2024 15:16,,moyen,Résolu,12/16/2024 6:16,MOD-12,REF-609433
70bff895-cbc4-401c-8ae2-d836e9af3212,COM-22856,USR-1924,ServiceClient,"Petit souci avec le support, mais acceptable.",10/17/2024 15:16,image_3754.jpg,moyen,Ouvert,,,REF-347914
327c7d4b-3acc-4b02-ac1e-5fe326474a3d,COM-75623,USR-2342,MauvaiseQualité,"Le goût de sandwich était un peu brûlé, mais acceptable.",9/10/2024 15:16,image_7225.jpg,moyen,Escaladé,,,REF-362592
f055e230-9b8a-45d4-84da-383541287478,COM-22231,USR-4153,CommandeErronée,"Mauvais article livré, pizza à la place de dessert.",9/6/2024 15:16,,faible,Résolu,9/6/2024 18:16,MOD-7,REF-975938
544a8dcb-51ae-4d2f-b196-15d075904712,COM-62974,USR-8093,ArticleManquant,"Il manque salade dans ma commande, très décevant.",8/7/2024 15:16,,élevé,Escaladé,,,REF-959452
33b3adef-5c13-42bd-9d9d-90c129b2cde6,COM-63720,USR-1039,CommandeErronée,J'ai reçu sauce au lieu de frites.,7/18/2024 15:16,"image_6310.jpg,image_2113.jpg",faible,Résolu,7/18/2024 22:16,MOD-11,REF-112542
5d39c406-3e49-4201-bcb4-d341da698564,COM-67456,USR-7237,ServiceClient,"Réponse lente du service client, qualité médiocre.",11/28/2024 15:16,,faible,Ouvert,,,REF-146249
03ee40d6-494e-47b0-9e9b-045e451bb8a3,COM-59258,USR-3253,ServiceClient,"Service client correct, mais pourrait être plus rapide.",5/18/2025 15:16,,faible,Escaladé,,,REF-958428
936ceeed-490d-4803-a07f-ea619bc3c97b,COM-99386,USR-6481,LivraisonRetard,"Livraison retardée de 30 minutes, totalement inacceptable !",5/5/2025 15:16,,faible,Escaladé,,,REF-343852
d83807b9-e8ff-4f98-9e32-1cea83c14fd0,COM-25060,USR-1417,ServiceClient,"Service client injoignable, c'est insupportable !",7/8/2024 15:16,image_1074.jpg,élevé,Escaladé,,,REF-320317
3bb7890a-0960-46fd-83fc-c063fc55cfb3,COM-27142,USR-6640,NourritureEndommagée,"pizza est arrivé moisi, besoin d'un remplacement.",1/24/2025 15:16,,élevé,Résolu,1/25/2025 8:16,MOD-7,REF-180380
f05e3bdd-f149-480e-af72-f69bf9ba784b,COM-12944,USR-6667,NourritureEndommagée,"burger était brûlé, qualité inacceptable.",4/23/2025 15:16,image_2027.jpg,élevé,Résolu,4/24/2025 10:16,MOD-3,REF-658199
6d990555-846b-4355-8897-54bc8a7245a6,COM-61801,USR-5982,NourritureEndommagée,"La commande était brûlé, très déçu.",6/28/2025 15:16,,faible,Résolu,6/30/2025 12:16,MOD-6,REF-774282
76c86d97-f7fc-4a78-84ce-6d45691c4ee2,COM-76771,USR-7049,ArticleManquant,"Commande incomplète, frites non livré.",10/6/2024 15:16,,faible,Ouvert,,,REF-990368
