id,orderId,userId,type,description,reportedAt,attachments,severity,status,resolvedAt,resolvedBy,issueRef
c24047c1-3025-416b-8f82-e5d4cb11348e,COM-92815,USR-4685,CommandeErronée,"Commande erronée, reçu boisson au lieu de wrap.",2025-04-09 15:03:07,image_2471.jpg,faible,Ouvert,,,REF-523503
9104878b-d6be-40d6-b792-22dade245f28,COM-48997,USR-6425,ArticleManquant,"Petite omission, soupe n'était pas dans la commande.",2025-02-07 15:03:07,,faible,Résolu,2025-02-08 13:03:07,MOD-32,REF-998901
d815a398-2886-4a6f-b729-6c6aee1e2025,COM-18300,USR-8740,CommandeIncomplète,"Commande sans wrap, mais reste correct.",2025-05-17 15:03:07,image_2498.jpg,moyen,Résolu,2025-05-19 10:03:07,MOD-10,REF-895579
b4d87eae-1b00-4f49-9ac5-3948c57f1c47,COM-68903,USR-4532,NourritureEndommagée,"salade légèrement renversé, mais encore comestible.",2024-07-27 15:03:07,"image_3465.jpg,image_1360.jpg",moyen,Résolu,2024-07-28 18:03:07,MOD-32,REF-414364
6a503a72-8d3a-4aa2-9fe9-f113d03e844a,COM-87628,USR-4200,CommandeIncomplète,"Petite omission, glace manquait mais acceptable.",2025-06-04 15:03:07,"image_4941.jpg,image_2392.jpg",moyen,Escaladé,,,REF-422682
a2a78e86-1363-486c-940e-ce669e295fea,COM-50953,USR-8791,EmballageDéfectueux,"Emballage de glace légèrement fade, mais correct.",2024-08-18 15:03:07,,moyen,Ouvert,,,REF-228395
dfe5584e-2d79-4c6a-9f20-3b93a6750450,COM-74101,USR-2178,RetardRemboursement,"Remboursement de riz en attente, à vérifier.",2024-07-31 15:03:07,"image_1920.jpg,image_5768.jpg",moyen,Ouvert,,,REF-776957
057c61ee-af3c-4050-bb97-ab4a81d537cb,COM-62054,USR-2589,ServiceClient,"Mauvaise gestion du service client, problème non résolu.",2025-04-02 15:03:07,image_6517.jpg,moyen,Résolu,2025-04-03 02:03:07,MOD-21,REF-157581
de671bc7-e2df-4008-a19a-b6da1d3e681d,COM-14063,USR-2408,MauvaiseQualité,"Qualité moyenne de pain, pourrait être mieux.",2024-12-07 15:03:07,image_2667.jpg,moyen,Escaladé,,,REF-223242
0a146a9a-c98d-4d49-b810-fae3ad7e1361,COM-17915,USR-5700,CommandeErronée,"Commande partiellement incorrecte, sushi au lieu de pâtes.",2024-11-25 15:03:07,,faible,Escaladé,,,REF-612020
77e45c65-0f81-4cfc-a353-26c511b86708,COM-87507,USR-6486,ProblèmePaiement,"Surfacturation pour glace, service client inacceptable.",2024-09-29 15:03:07,,moyen,Résolu,2024-09-30 13:03:07,MOD-24,REF-118020
98db4104-f28e-4730-ad5d-bf4828fff3a7,COM-32446,USR-6392,EmballageDéfectueux,"Léger défaut d'emballage pour soupe, à améliorer.",2024-07-15 15:03:07,image_6159.jpg,moyen,Résolu,2024-07-17 03:03:07,MOD-5,REF-605096
accb5585-e5c3-4d58-9f41-b82d607c54a9,COM-63522,USR-8949,ServiceClient,"Support client correct, mais pourrait être plus efficace.",2024-07-12 15:03:07,"image_8411.jpg,image_9592.jpg",moyen,Résolu,2024-07-12 21:03:07,MOD-34,REF-613570
94b68cf5-ab31-4b42-9680-39ef29c255d0,COM-71003,USR-4382,RetardRemboursement,"Problème avec le remboursement de sushi, inacceptable.",2024-10-18 15:03:07,,moyen,Résolu,2024-10-18 22:03:07,MOD-29,REF-841071
c411b7b3-098e-45ec-98d0-26f70332c124,COM-41169,USR-3359,ProblèmePaiement,"Surfacturation pour wrap, service client inacceptable.",2025-05-21 15:03:07,"image_5575.jpg,image_5814.jpg",élevé,Escaladé,,,REF-523760
d388c23a-4b4f-4cd1-a3e3-9d975640c224,COM-76397,USR-1265,ArticleManquant,"Absence de wrap, remboursement requis immédiatement !",2024-09-11 15:03:07,,moyen,Ouvert,,,REF-607971
6aa9acff-e2a1-460a-a9b4-c0f040db5f21,COM-41832,USR-7460,LivraisonRetard,"Retard de 15 minutes, service totalement inacceptable !",2024-11-18 15:03:07,,faible,Escaladé,,,REF-250135
52bdea06-abfd-47ec-852e-fc23eb7f2615,COM-69763,USR-1315,ServiceClient,"Réponse du service client médiocre, très décevant.",2024-09-14 15:03:07,"image_3325.jpg,image_2778.jpg",moyen,Résolu,2024-09-16 04:03:07,MOD-48,REF-672584
de783873-9752-4737-bc2e-bf4f9a8f8a7c,COM-72040,USR-3297,MauvaiseQualité,"Mauvais goût de pain, expérience très décevante.",2025-05-12 15:03:07,"image_4925.jpg,image_1371.jpg",moyen,Résolu,2025-05-14 11:03:07,MOD-49,REF-370190
35ed2cf3-a09e-4620-bdb0-41dc1777d28e,COM-65903,USR-9004,ServiceClient,"Service client injoignable, expérience catastrophique !",2025-04-28 15:03:07,,moyen,Escaladé,,,REF-857423
c20e8d7c-1d1f-4e6c-a6c6-8c9c3a348326,COM-49030,USR-7555,MauvaiseQualité,"Mauvais goût de wrap, expérience très décevante.",2024-12-17 15:03:07,image_3935.jpg,moyen,Escaladé,,,REF-624668
6525b3ae-4c24-43ca-b32e-a8da8dd70dbf,COM-38010,USR-3665,ArticleManquant,"Petite omission, wrap n'était pas dans la commande.",2024-07-13 15:03:07,"image_4984.jpg,image_7468.jpg",faible,Ouvert,,,REF-237926
96814e1b-e7b7-48ef-9134-0352b01df371,COM-60778,USR-1344,LivraisonRetard,"Retard de 3 heures, service totalement inacceptable !",2025-05-28 15:03:07,,moyen,Escaladé,,,REF-766195
666af2ba-a827-4e0a-965f-5c918b6d1bcc,COM-21390,USR-6321,ArticleManquant,"Petite omission, boisson n'était pas dans la commande.",2024-10-24 15:03:07,,faible,Ouvert,,,REF-334468
9c7a2499-8fb6-4cbd-b7e1-154e05f6da39,COM-70829,USR-2339,MauvaiseQualité,"sandwich un peu contaminé, mais acceptable.",2024-09-30 15:03:07,,moyen,Ouvert,,,REF-139566
05901c71-8b0a-4068-978c-2241e0e40673,COM-57557,USR-5096,NourritureEndommagée,"Nourriture arrivée gâté, service déplorable.",2024-11-27 15:03:07,,moyen,Ouvert,,,REF-401622
f5c20e6c-34a9-4e3d-be01-359d46ec401e,COM-52971,USR-1840,ProblèmePaiement,"Léger souci de facturation, mais résolu rapidement.",2025-06-16 15:03:07,image_4853.jpg,moyen,Escaladé,,,REF-235034
845dedce-f7f0-490a-b640-12f478cbd756,COM-96914,USR-5786,ArticleManquant,"Petite omission, sauce n'était pas dans la commande.",2024-10-03 15:03:07,image_3954.jpg,faible,Ouvert,,,REF-931536
65122f42-50de-4de3-afaa-b3f09d748436,COM-87133,USR-6320,HygieneProblème,"boisson contenait froid, danger sanitaire grave.",2024-08-26 15:03:07,,moyen,Escaladé,,,REF-385733
7119aa19-55b5-43cb-b74c-06a4976776f4,COM-92373,USR-3056,ServiceClient,"Mauvaise gestion du service client, problème non résolu.",2024-10-11 15:03:07,,moyen,Résolu,2024-10-11 18:03:07,MOD-19,REF-976945
fafbbdcb-d5d4-4d5b-9b74-f29ae8d0dece,COM-19479,USR-1073,EmballageDéfectueux,"Petit souci avec l'emballage de salade, pas grave.",2024-10-08 15:03:07,,faible,Escaladé,,,REF-520075
1dfd490b-d152-42e4-9f3f-bb666a6e3dca,COM-18666,USR-5381,NourritureEndommagée,"Tout était gâté, situation scandaleuse et dangereuse !",2025-01-10 15:03:07,,moyen,Escaladé,,,REF-715778
a8c8499e-6e5e-4647-8940-1a80f224842e,COM-81245,USR-3614,HygieneProblème,"Nourriture contaminée par écrasé, c'est scandaleux !",2025-06-14 15:03:07,image_5921.jpg,élevé,Résolu,2025-06-15 00:03:07,MOD-3,REF-712534
8ecb8de3-86be-4097-9340-97e04948953f,COM-19730,USR-4917,EmballageDéfectueux,"Problème d'emballage, nuggets était moisi, frustrant.",2025-03-22 15:03:07,,moyen,Ouvert,,,REF-164818
1da7df7d-99c4-4678-8dad-4ac733a6b262,COM-96972,USR-7505,EmballageDéfectueux,"Problème d'emballage, frites était sous-cuit, frustrant.",2025-03-12 15:03:07,,moyen,Ouvert,,,REF-460740
1d2cc7c0-ddf4-4f4d-9edc-c8664577f2e5,COM-14143,USR-4650,CommandeErronée,Erreur sur la commande : soupe à la place de pâtes.,2025-03-17 15:03:07,,faible,Résolu,2025-03-19 00:03:07,MOD-7,REF-860255
e98c5761-e866-4497-bde3-233412b54d22,COM-98692,USR-7485,AllergèneNonSignale,"Absence d'étiquetage d'allergène pour tacos, inacceptable !",2025-02-27 15:03:07,,moyen,Escaladé,,,REF-801332
e2b61a04-77dc-4c16-ab6b-e5f2913c0dd9,COM-15611,USR-8991,AllergèneNonSignale,"Allergène non mentionné dans salade, très dangereux.",2025-04-03 15:03:07,,élevé,Ouvert,,,REF-433817
9c3f87d2-81c7-447a-a99e-3acc9ef481c0,COM-89965,USR-8320,NourritureEndommagée,"sauce était sans goût, expérience mitigée.",2025-06-05 15:03:07,,faible,Résolu,2025-06-07 10:03:07,MOD-44,REF-806182
959297f5-67eb-4e88-9d2b-0ccc40849499,COM-44025,USR-7478,CommandeIncomplète,"Erreur mineure, sandwich oublié dans la commande.",2025-06-24 15:03:07,,faible,Ouvert,,,REF-286002
d09b17f0-4f2f-4be9-a780-dc23077fdf48,COM-49192,USR-3280,AllergèneNonSignale,"Problème d'étiquetage d'allergène pour riz, frustrant.",2025-05-09 15:03:07,"image_1276.jpg,image_6236.jpg",élevé,Ouvert,,,REF-618777
545679c1-67fc-45f1-82e5-89a25825179d,COM-96917,USR-3993,ProblèmePaiement,"Petite erreur de paiement, mais à corriger rapidement.",2024-07-19 15:03:07,"image_5433.jpg,image_7933.jpg",faible,Escaladé,,,REF-272182
ea034e2f-6730-4a0d-b3c4-4d8291705e6c,COM-89665,USR-6927,AllergèneNonSignale,"Allergène non signalé dans glace, à vérifier.",2025-01-12 15:03:07,,moyen,Ouvert,,,REF-429990
4bf811a0-90e8-490d-b870-10a7e300a2cd,COM-26319,USR-2218,MauvaiseQualité,"Qualité moyenne de boisson, pourrait être mieux.",2024-10-02 15:03:07,,faible,Résolu,2024-10-03 23:03:07,MOD-37,REF-926656
407d4113-8473-42e9-b257-5cebe583d50d,COM-80423,USR-3940,AllergèneNonSignale,"Problème d'étiquetage d'allergène pour wrap, frustrant.",2024-08-18 15:03:07,,moyen,Ouvert,,,REF-748260
530ad2e5-b45c-48be-ba69-86ddb049e7b9,COM-76408,USR-7833,ServiceClient,"Service client injoignable, expérience catastrophique !",2025-06-17 15:03:07,image_5984.jpg,élevé,Ouvert,,,REF-428280
4a181a7a-a322-453d-a974-e78ce9995653,COM-28700,USR-3378,CommandeIncomplète,"Erreur mineure, sushi oublié dans la commande.",2025-04-12 15:03:07,,moyen,Résolu,2025-04-12 23:03:07,MOD-24,REF-759873
8b9ef182-292b-4b83-ba1c-e051fe98204a,COM-71162,USR-4551,EmballageDéfectueux,"Léger défaut d'emballage pour pain, à améliorer.",2025-03-06 15:03:07,,faible,Escaladé,,,REF-163170
17d66428-bf9b-4323-b879-9233a38f12e9,COM-97527,USR-9724,CommandeErronée,"Petite confusion, j'ai eu sauce au lieu de pizza.",2024-10-03 15:03:07,image_1852.jpg,faible,Escaladé,,,REF-453621
22302465-3507-4b65-b146-6268372bf5bd,COM-50224,USR-9644,MauvaiseQualité,"nuggets était sans goût, qualité bien en dessous des attentes.",2025-02-09 15:03:07,,faible,Escaladé,,,REF-425664
c7f92f82-cfbd-4de6-8bac-6a8dedbe295e,COM-83711,USR-1935,AllergèneNonSignale,"dessert contenait un allergène non signalé, scandaleux !",2025-06-29 15:03:07,image_3384.jpg,élevé,Résolu,2025-06-30 06:03:07,MOD-19,REF-427577
03d39cb7-1913-4263-a896-3b1e1bf2c08e,COM-79829,USR-4729,EmballageDéfectueux,"Problème d'emballage, sandwich était froid, frustrant.",2024-09-01 15:03:07,,moyen,Escaladé,,,REF-194816
e0d6dbd4-fc8d-4dc9-a698-ce098f3c35be,COM-83295,USR-5329,EmballageDéfectueux,"Problème d'emballage, sauce était gâté, frustrant.",2025-04-26 15:03:07,image_1319.jpg,moyen,Résolu,2025-04-26 21:03:07,MOD-49,REF-800628
a1c2e8a7-b0a3-4bd8-86e8-e78fca1eaf3d,COM-95413,USR-9663,EmballageDéfectueux,"Emballage de nuggets était froid, contenu endommagé.",2024-11-05 15:03:07,,faible,Ouvert,,,REF-459954
699a9bf0-3ce0-4ed1-a02e-9dc5fea76ca7,COM-99651,USR-3359,CommandeErronée,"Erreur légère, livré pizza mais j'avais demandé frites.",2025-05-24 15:03:07,image_3647.jpg,moyen,Ouvert,,,REF-434180
cfd6479c-12bc-4e42-8473-eebe82b8ad13,COM-98198,USR-8832,RetardRemboursement,"Délai de remboursement pour tacos prolongé, à améliorer.",2025-06-03 15:03:07,image_2443.jpg,moyen,Escaladé,,,REF-860835
c5f6b909-8389-47e4-8e3d-b3370b085783,COM-88999,USR-7940,MauvaiseQualité,"sandwich était sans goût, qualité bien en dessous des attentes.",2025-06-04 15:03:07,image_3941.jpg,faible,Résolu,2025-06-04 17:03:07,MOD-20,REF-698353
4d8df635-a746-493d-a8d0-6636f8239d0c,COM-64521,USR-8266,HygieneProblème,"Petite anomalie d'hygiène dans frites, à vérifier.",2024-07-26 15:03:07,image_1847.jpg,faible,Résolu,2024-07-27 15:03:07,MOD-39,REF-541002
136f1851-4da3-4d54-9ba9-8ace5f9adcfd,COM-59796,USR-8832,RetardRemboursement,"Léger retard de remboursement, mais acceptable.",2025-04-20 15:03:07,,moyen,Escaladé,,,REF-680706
ee18ed44-67d1-49fb-a9fd-0eae8579a8eb,COM-64253,USR-6097,HygieneProblème,"Problème mineur d'hygiène avec pain, expérience mitigée.",2024-12-29 15:03:07,"image_3604.jpg,image_9471.jpg",moyen,Résolu,2024-12-30 09:03:07,MOD-38,REF-899266
47d126d9-1be0-4b14-9708-111611121e2c,COM-76704,USR-1500,ServiceClient,"Réponse du service client médiocre, très décevant.",2024-09-12 15:03:07,"image_8135.jpg,image_2275.jpg",moyen,Résolu,2024-09-13 02:03:07,MOD-19,REF-638156
8a43ca31-bcb6-4a74-9616-dea0db2536d5,COM-75033,USR-1001,RetardRemboursement,"Remboursement pour sauce un peu lent, pas grave.",2025-03-26 15:03:07,image_4058.jpg,élevé,Résolu,2025-03-28 13:03:07,MOD-36,REF-740999
be77152d-0369-449e-868d-a7f2586120c8,COM-59752,USR-3326,EmballageDéfectueux,"Emballage de soupe mal conçu, mais contenu intact.",2024-07-14 15:03:07,image_9648.jpg,faible,Résolu,2024-07-15 09:03:07,MOD-49,REF-108875
71231dca-ca52-4ba5-ae61-0a90f82f5fe2,COM-47713,USR-3860,LivraisonRetard,"Commande arrivée après 1 heure, c'est scandaleux et perturbant !",2024-08-19 15:03:07,,moyen,Escaladé,,,REF-437437
dbe4d277-0ff5-4c72-af77-fdc25b6bad88,COM-84566,USR-6955,CommandeIncomplète,"Oubli de soupe, expérience client médiocre.",2025-04-15 15:03:07,,moyen,Escaladé,,,REF-829710
5cf61dac-6a7b-4a2c-b3e2-15d67b665332,COM-13901,USR-2131,CommandeIncomplète,"Manque de pâtes, résolution immédiate nécessaire.",2024-07-30 15:03:07,,faible,Escaladé,,,REF-376462
5f31cbe4-8096-4176-a1ab-23a79babbc15,COM-79944,USR-3056,LivraisonRetard,"Commande arrivée après 90 minutes, c'est scandaleux et perturbant !",2025-02-09 15:03:07,image_7843.jpg,élevé,Ouvert,,,REF-834637
d6c2a1c2-4021-4a04-94fb-ec1df3195f31,COM-16588,USR-9661,NourritureEndommagée,"salade était écrasé, expérience mitigée.",2024-08-05 15:03:07,,faible,Ouvert,,,REF-659678
77308911-a7c9-4116-b91f-5675aea53139,COM-25785,USR-9785,LivraisonRetard,"Retard de 45 minutes, service totalement inacceptable !",2025-06-24 15:03:07,,faible,Résolu,2025-06-26 02:03:07,MOD-45,REF-907460
bdc3ef6d-2d89-4303-84ed-384c994f29b2,COM-65041,USR-4994,EmballageDéfectueux,"Emballage de sauce un peu moisi, qualité moyenne.",2024-12-24 15:03:07,image_5056.jpg,moyen,Résolu,2024-12-26 05:03:07,MOD-26,REF-956595
8eab3c9c-9f9b-4648-8fee-80378abf9e78,COM-54987,USR-3197,HygieneProblème,"Présence de brûlé dans boisson, totalement inacceptable !",2024-09-29 15:03:07,,moyen,Résolu,2024-09-30 14:03:07,MOD-47,REF-551267
e0207c86-0671-4b49-816f-61b32b9bdfc6,COM-18182,USR-7880,ServiceClient,"Support client très lent, réponse inadéquate et frustrante.",2025-06-29 15:03:07,image_5923.jpg,moyen,Résolu,2025-07-01 14:03:07,MOD-1,REF-995021
e386bcef-cf7f-44b8-9e9a-69a83b95b2df,COM-11670,USR-2082,LivraisonRetard,"Retard de 90 minutes, satisfaction client compromise.",2025-03-03 15:03:07,,moyen,Escaladé,,,REF-235721
33ef50fb-a448-4fc3-a16f-13e0e1dafc61,COM-47436,USR-6838,ProblèmePaiement,"Facture erronée pour soupe, expérience désagréable.",2025-04-29 15:03:07,image_7653.jpg,faible,Escaladé,,,REF-681232
b4fda853-2a42-4dfb-bee8-85030333412d,COM-95861,USR-5018,ServiceClient,"Support client très lent, réponse inadéquate et frustrante.",2025-02-23 15:03:07,image_5644.jpg,élevé,Escaladé,,,REF-714481
f616e889-b48c-4939-bc92-0dd39ad64eb4,COM-11952,USR-2803,CommandeErronée,"Commande erronée, reçu sauce au lieu de sandwich.",2025-05-26 15:03:07,image_3826.jpg,faible,Ouvert,,,REF-935118
823ac267-a975-455d-b608-2ae639e473af,COM-57551,USR-3540,EmballageDéfectueux,"Emballage de nuggets mal conçu, mais contenu intact.",2025-03-12 15:03:07,image_8705.jpg,faible,Ouvert,,,REF-227484
0f8f0d2e-704d-4ed1-a3d2-8380add0d3b8,COM-22449,USR-3679,CommandeErronée,"Commande partiellement incorrecte, frites au lieu de burger.",2025-05-14 15:03:07,"image_6617.jpg,image_7785.jpg",moyen,Ouvert,,,REF-111731
df9321d7-caaa-4bd4-97d6-21a11065c193,COM-98816,USR-8303,HygieneProblème,"Problème d'hygiène avec sandwich, investigation urgente requise.",2025-06-28 15:03:07,image_9975.jpg,élevé,Escaladé,,,REF-236876
cec2ac69-ea8f-478a-b4ca-3aabe65a7c00,COM-23602,USR-4311,MauvaiseQualité,"riz n'était pas à la hauteur, goût gâté.",2024-09-22 15:03:07,,moyen,Ouvert,,,REF-476912
06e7be1b-1eb3-410c-9aff-9cacc658fa5b,COM-91716,USR-6064,ArticleManquant,"Manque de sandwich, résolution urgente nécessaire.",2024-11-22 15:03:07,,faible,Ouvert,,,REF-411953
fb2cb7cd-5eba-4634-bf5b-230e6e1721ab,COM-42027,USR-7118,CommandeIncomplète,"Erreur mineure, boisson oublié dans la commande.",2025-05-03 15:03:07,,faible,Escaladé,,,REF-902564
726ef178-0f3c-452d-a296-88ffafe57e14,COM-98104,USR-2274,NourritureEndommagée,"glace était sous-cuit, expérience mitigée.",2025-04-20 15:03:07,image_5142.jpg,faible,Résolu,2025-04-21 20:03:07,MOD-21,REF-910080
a2b543bb-2280-4c98-a1e3-6379e06c78e0,COM-79354,USR-6833,MauvaiseQualité,"sandwich un peu trempé, mais acceptable.",2024-07-18 15:03:07,"image_1479.jpg,image_2924.jpg",moyen,Résolu,2024-07-19 12:03:07,MOD-1,REF-811674
ee82b3cf-53b0-407e-b99d-20764893d5e6,COM-93875,USR-4007,EmballageDéfectueux,"Emballage de pizza mal conçu, mais contenu intact.",2024-10-25 15:03:07,,faible,Ouvert,,,REF-419842
ed7605eb-92de-4c8c-a08d-8da2abc91162,COM-85894,USR-2771,ProblèmePaiement,"Surfacturation pour glace, service client inacceptable.",2025-05-18 15:03:07,,élevé,Escaladé,,,REF-390183
c6fef39e-839a-4261-95df-fbb2becf4b45,COM-28543,USR-9177,LivraisonRetard,"Livraison en retard de 30 minutes, qualité du service médiocre.",2025-04-07 15:03:07,,moyen,Ouvert,,,REF-339047
6720a5cc-1853-42b8-8062-9907cd4eab4d,COM-76578,USR-6739,ProblèmePaiement,"Problème de facturation, très frustrant et gênant.",2025-06-06 15:03:07,image_5610.jpg,moyen,Escaladé,,,REF-208846
dfbaea41-f4c4-4593-82e8-13995f9da05f,COM-76259,USR-1836,HygieneProblème,"Problème mineur d'hygiène avec burger, expérience mitigée.",2025-04-09 15:03:07,,moyen,Ouvert,,,REF-898198
2f89acf9-2cc2-49f1-a12b-dc912e84ad6c,COM-29400,USR-8647,CommandeIncomplète,"boisson non inclus, léger désagrément.",2025-04-01 15:03:07,image_2661.jpg,moyen,Escaladé,,,REF-902998
5ab7f8a4-071f-449b-8ce2-c09bd71556b7,COM-64972,USR-5732,EmballageDéfectueux,"Emballage de dessert était fade, contenu endommagé.",2024-09-05 15:03:07,image_8440.jpg,moyen,Ouvert,,,REF-176011
124d85de-31d9-4e88-8c24-8a5b062e9691,COM-63746,USR-6978,RetardRemboursement,"Remboursement de nuggets en attente, à vérifier.",2024-07-19 15:03:07,image_6400.jpg,faible,Escaladé,,,REF-665286
977415ad-d672-4360-b5f6-45fd0ee69bdd,COM-33186,USR-1721,NourritureEndommagée,"Tout était déchiré, situation scandaleuse et dangereuse !",2024-07-28 15:03:07,,faible,Ouvert,,,REF-251314
6770d896-2ba0-4f00-9425-2b7abffbddc4,COM-59038,USR-3211,ArticleManquant,"Il manque boisson dans ma commande, très décevant et frustrant.",2024-10-25 15:03:07,image_4217.jpg,élevé,Escaladé,,,REF-626914
e9d7c584-3f76-4a74-9500-99cd007b29d2,COM-98712,USR-1553,NourritureEndommagée,"sauce était froid, expérience mitigée.",2024-09-19 15:03:07,,moyen,Ouvert,,,REF-380688
a02cf975-c7f4-4097-9c38-f316ca164dd5,COM-99348,USR-6028,ServiceClient,"Service client moyen, réponse utile mais tardive.",2025-02-02 15:03:07,,faible,Résolu,2025-02-03 15:03:07,MOD-46,REF-495246
4250f7c6-3fc7-4b02-a71a-0697d0869573,COM-63562,USR-6242,ProblèmePaiement,"Surfacturation pour salade, service client inacceptable.",2024-09-13 15:03:07,,moyen,Escaladé,,,REF-821407
9e14f373-ad61-4e2b-be45-60ac15c29959,COM-49288,USR-2851,AllergèneNonSignale,"Allergène non signalé dans tacos, à vérifier.",2024-08-15 15:03:07,,moyen,Ouvert,,,REF-877512
728df845-97dd-457b-9c37-c2cf06a02d92,COM-24074,USR-2259,ServiceClient,"Service client injoignable, expérience catastrophique !",2024-07-13 15:03:07,image_8981.jpg,élevé,Ouvert,,,REF-398906
afdbfaa8-3725-4b5a-9ae7-a23dac27ecbb,COM-35310,USR-2615,RetardRemboursement,"Remboursement pour tacos un peu lent, pas grave.",2025-05-06 15:03:07,,élevé,Résolu,2025-05-08 14:03:07,MOD-46,REF-839489
e02cf77e-338e-4f59-b21c-1593c563fa44,COM-90501,USR-7785,RetardRemboursement,"Délai de remboursement pour dessert prolongé, à améliorer.",2025-06-18 15:03:07,image_1770.jpg,faible,Ouvert,,,REF-247413
375d78b7-5a19-4201-933d-f73e74c104c7,COM-38811,USR-4236,ProblèmePaiement,"Erreur mineure sur le paiement, pas un gros problème.",2024-10-04 15:03:07,"image_4828.jpg,image_7723.jpg",moyen,Ouvert,,,REF-972008
12991712-5a2e-4ef1-a6ef-4708c21e57ae,COM-41673,USR-4513,AllergèneNonSignale,"Allergène non mentionné dans wrap, très dangereux.",2025-06-01 15:03:07,image_4977.jpg,élevé,Résolu,2025-06-02 08:03:07,MOD-8,REF-381904
12de43e6-55bd-404c-aea0-12cb651a4d07,COM-68704,USR-9567,CommandeErronée,"Commande partiellement incorrecte, sushi au lieu de soupe.",2025-05-26 15:03:07,,faible,Escaladé,,,REF-332913
5b5fa719-b740-4f4f-b93d-3d61d957a07d,COM-92461,USR-5831,CommandeIncomplète,"riz non inclus, léger désagrément.",2024-09-25 15:03:07,image_7883.jpg,moyen,Résolu,2024-09-26 14:03:07,MOD-26,REF-404616
3ba0b474-f305-4f7f-883e-f04db867c4d8,COM-67770,USR-8329,MauvaiseQualité,"Mauvais goût de salade, expérience très décevante.",2024-09-09 15:03:07,,moyen,Résolu,2024-09-11 05:03:07,MOD-5,REF-408240
e8de6f0d-affb-4d12-8a5c-36a22066738d,COM-71453,USR-8406,MauvaiseQualité,"wrap était froid, qualité bien en dessous des attentes.",2024-07-29 15:03:07,image_3718.jpg,moyen,Ouvert,,,REF-866673
85030d9a-b874-4b77-9426-8dd7bd7ffa2d,COM-53735,USR-5610,NourritureEndommagée,"Commande livrée fade, qualité inacceptable.",2024-12-17 15:03:07,"image_8839.jpg,image_6742.jpg",élevé,Escaladé,,,REF-899149
526abcbc-8f73-4680-9065-1096462f36a3,COM-90720,USR-4022,EmballageDéfectueux,"Petit souci avec l'emballage de frites, pas grave.",2025-05-29 15:03:07,,faible,Résolu,2025-05-31 04:03:07,MOD-50,REF-604590
f2d1232d-eb23-40e8-82f0-1c39d6e6bd59,COM-20157,USR-3304,CommandeErronée,"Commande incorrecte, livré boisson et non nuggets.",2025-01-11 15:03:07,image_4656.jpg,moyen,Ouvert,,,REF-901031
1d129a8a-7908-4252-ad09-e7bc011cc68f,COM-58808,USR-9541,CommandeErronée,"Petite confusion, j'ai eu pizza au lieu de salade.",2025-01-12 15:03:07,,faible,Résolu,2025-01-12 18:03:07,MOD-1,REF-310239
984b5f64-ce46-48a0-ad2d-4bb8020577db,COM-16031,USR-1028,NourritureEndommagée,"glace légèrement froid, mais encore comestible.",2024-09-18 15:03:07,,faible,Escaladé,,,REF-471630
4d63f148-f195-4c93-9613-919485271cd6,COM-44356,USR-8835,RetardRemboursement,"Léger retard de remboursement, mais acceptable.",2024-12-19 15:03:07,,faible,Ouvert,,,REF-143611
e3076d20-196b-41c7-8711-2d2afd1f570a,COM-48201,USR-4343,CommandeIncomplète,"Commande sans riz, mais reste correct.",2024-09-04 15:03:07,,faible,Ouvert,,,REF-538696
03c6e3ca-0dac-4f69-9c93-37562396f137,COM-42673,USR-3929,LivraisonRetard,"Petit retard de 3 heures, mais la nourriture restait acceptable.",2025-07-03 15:03:07,,élevé,Résolu,2025-07-03 17:03:07,MOD-36,REF-131867
33841a6e-5ccb-4526-9936-48ed9df276b4,COM-94119,USR-7512,EmballageDéfectueux,"Emballage de soupe un peu gâté, qualité moyenne.",2025-01-13 15:03:07,image_7212.jpg,moyen,Escaladé,,,REF-281651
660cd609-6e6a-4085-aa5a-1b57a91b483f,COM-62354,USR-3761,HygieneProblème,"Léger problème d'hygiène avec soupe, mais comestible.",2025-03-19 15:03:07,image_6774.jpg,élevé,Ouvert,,,REF-579195
e585f40a-7b9b-451a-ae60-3c812d8ebaa3,COM-21038,USR-4894,ArticleManquant,"Absence de burger, remboursement requis immédiatement !",2024-09-28 15:03:07,,moyen,Escaladé,,,REF-696289
a6a5f790-fc99-4aa2-9256-46e8c1d17262,COM-57278,USR-2757,ArticleManquant,"Il manque soupe dans ma commande, très décevant et frustrant.",2025-02-03 15:03:07,image_7629.jpg,moyen,Ouvert,,,REF-519785
1b187d87-73ca-4fa7-ad91-08e59139c9d1,COM-90237,USR-1720,CommandeIncomplète,"pâtes non inclus, léger désagrément.",2025-06-04 15:03:07,"image_6849.jpg,image_3949.jpg",moyen,Résolu,2025-06-06 02:03:07,MOD-25,REF-939806
53b8b406-bfe1-4cd3-9731-8e9ef1e45f4d,COM-99695,USR-8184,ServiceClient,"Support client correct, mais pourrait être plus efficace.",2024-09-06 15:03:07,,faible,Escaladé,,,REF-345314
143b959b-798a-43a8-9d9c-f4f0a49b5ad3,COM-31389,USR-3244,CommandeIncomplète,"Commande sans sauce, mais reste correct.",2024-12-25 15:03:07,,faible,Escaladé,,,REF-614858
