id,orderId,userId,type,description,reportedAt,attachments,severity,status,resolvedAt,resolvedBy,issueRef
0152e7b3-b003-4c4e-bf3e-70cc2b776d37,ORD-61669,USR-9598,MissingItem,"Missing pasta from my order, very disappointing.",7/2/2024 13:39,"image_6834.jpg,image_9507.jpg",low,Open,,,REF-170272
48b95289-cb9b-4da7-a7de-798ea67f6018,ORD-28217,USR-3454,MissingItem,"Did not receive pasta, need a refund.",5/9/2025 13:39,,low,Escalated,,,REF-710823
c66e8d3a-f9c8-4cab-9f3f-9d1ccbb0b4bd,ORD-27932,USR-3965,PoorQuality,"Very poor quality pasta, not edible.",9/12/2024 13:39,image_2698.jpg,low,Open,,,REF-820694
7a1797c9-4efe-4170-a032-8c15ff194a81,ORD-30872,USR-6731,WrongOrder,"Delivered pizza, but I wanted burger.",11/4/2024 13:39,,low,Escalated,,,REF-732102
76a8d272-70d9-424c-bd74-33174e12c081,ORD-66784,USR-3769,DamagedFood,"Order was crushed, very disappointed.",10/27/2024 13:39,,medium,Resolved,10/28/2024 17:39,MOD-6,REF-774624
819db47d-1e13-4828-bcd9-415c380bf7e0,ORD-70210,USR-8590,WrongOrder,"Wrong order delivered, got fries not fries.",6/2/2025 13:39,image_8206.jpg,low,Open,,,REF-616960
79bf7eef-e0ed-4523-9276-3a02b56c79ca,ORD-40285,USR-6961,WrongOrder,"I ordered sandwich, but got pasta.",11/3/2024 13:39,image_1427.jpg,low,Resolved,11/4/2024 10:39,MOD-9,REF-980052
8b162f08-6b46-4022-8291-e98256ef80ee,ORD-22911,USR-2293,WrongOrder,"I ordered salad, but got fries.",9/22/2024 13:39,,low,Escalated,,,REF-843752
6eace55a-c4b4-449d-b92e-007b074217fd,ORD-40796,USR-1941,LateDelivery,"Delivery took 1 hour, completely unacceptable!",9/2/2024 13:39,,high,Resolved,9/3/2024 14:39,MOD-19,REF-219901
8ed3ec60-3f89-4f94-a8d5-9b106389c6cf,ORD-82398,USR-4139,WrongOrder,Received fries instead of pasta.,4/5/2025 13:39,,low,Escalated,,,REF-958405
f80376bf-441c-4481-bfcb-322b92f74e9e,ORD-78906,USR-7601,LateDelivery,"Food was 2 hours late, not happy with service.",6/24/2025 13:39,,high,Escalated,,,REF-352689
287e1222-edba-40f4-a31d-b2e11dd26baf,ORD-28884,USR-8891,DamagedFood,"Order was soggy, very disappointed.",7/3/2024 13:39,,medium,Escalated,,,REF-214029
934ba765-a4e9-4d74-abfe-e8a816706ddf,ORD-39815,USR-9299,LateDelivery,"Food was 90 minutes late, not happy with service.",9/29/2024 13:39,image_6078.jpg,medium,Escalated,,,REF-395734
ccadd073-de81-446c-bd0a-59b4137e54a8,ORD-26996,USR-2015,DamagedFood,"Food was spoiled, totally inedible.",4/23/2025 13:39,,high,Escalated,,,REF-885617
7716e44b-f79f-4357-b2b2-a9f4ddd9d57d,ORD-44571,USR-5336,DamagedFood,"fries arrived tasteless, need replacement.",2/16/2025 13:39,image_8168.jpg,low,Escalated,,,REF-106756
7584b4be-f74f-413f-89fa-9e20bb87ff4c,ORD-63539,USR-5863,LateDelivery,"Delivery took 30 minutes, completely unacceptable!",8/16/2024 13:39,image_3703.jpg,high,Open,,,REF-105464
61f28ae7-04a6-425d-903d-dd11c00d75ab,ORD-57746,USR-3901,DamagedFood,"Food was crushed, totally inedible.",5/17/2025 13:39,image_2744.jpg,high,Resolved,5/18/2025 11:39,MOD-20,REF-190948
c5975719-c4d3-4ad2-9014-d3ccc798fef7,ORD-14463,USR-6720,DamagedFood,"Order was burnt, very disappointed.",10/30/2024 13:39,,medium,Open,,,REF-638579
14faac8c-9e7b-48a4-ba4d-5885e56d9df3,ORD-23142,USR-4798,PoorQuality,"Very poor quality salad, not edible.",4/12/2025 13:39,,low,Escalated,,,REF-243030
ad7f05ba-3d03-4af2-9cc7-4ef1cb0c4b0f,ORD-32749,USR-3773,PoorQuality,"salad was cold, never ordering again.",1/2/2025 13:39,,high,Open,,,REF-576823
922e55d2-f37c-4fd8-aa63-8f1b44e28384,ORD-39797,USR-9062,LateDelivery,"Waited 90 minutes for my order, very frustrating.",12/24/2024 13:39,"image_4708.jpg,image_9763.jpg",medium,Resolved,12/24/2024 14:39,MOD-9,REF-422280
15ff3c09-0459-4cf7-940b-9f7a12d77beb,ORD-29466,USR-3828,WrongOrder,"Delivered fries, but I wanted burger.",2/13/2025 13:39,,low,Escalated,,,REF-142005
548c00e5-9653-48d3-a02a-1b0643b031d7,ORD-43292,USR-9287,WrongOrder,Received sushi instead of sandwich.,1/11/2025 13:39,,low,Escalated,,,REF-151330
156dadcd-d54d-463d-b37a-b44b26c8ff10,ORD-16665,USR-1743,MissingItem,"sandwich was missing, please resolve.",7/16/2024 13:39,"image_2955.jpg,image_3443.jpg",low,Resolved,7/16/2024 19:39,MOD-9,REF-892784
4f1d2a85-5a3b-4a6d-863b-f013c2e3e555,ORD-75392,USR-1278,MissingItem,"sushi was missing, please resolve.",7/14/2024 13:39,image_1866.jpg,low,Open,,,REF-563287
2f69bc18-d77c-4af6-ae23-e795fca9ce38,ORD-50851,USR-2690,WrongOrder,"Delivered burger, but I wanted pasta.",9/7/2024 13:39,"image_4808.jpg,image_9036.jpg",low,Escalated,,,REF-750657
0b52fb08-4618-4c6a-865b-2c5cd819e7f4,ORD-15828,USR-6772,DamagedFood,"Food was burnt, totally inedible.",1/19/2025 13:39,image_1064.jpg,high,Escalated,,,REF-406803
3a199a73-1346-4223-aff0-3be4481a76da,ORD-65781,USR-2813,LateDelivery,"Order was 30 minutes late, food arrived cold.",2/9/2025 13:39,,low,Resolved,2/10/2025 21:39,MOD-17,REF-107246
21bcfba2-835b-4da6-b1fc-0ac688c8a09e,ORD-90141,USR-4925,PoorQuality,"Very poor quality burger, not edible.",3/9/2025 13:39,image_7554.jpg,low,Escalated,,,REF-180136
a9e1180b-8a1a-4fdd-bbf7-b6c7a2d1506d,ORD-73830,USR-1154,WrongOrder,"I ordered pasta, but got pizza.",8/21/2024 13:39,,low,Open,,,REF-409630
336f4306-190b-4f21-8572-d90a0023bb91,ORD-82483,USR-5324,LateDelivery,"Delivery took 2 hours, completely unacceptable!",7/15/2024 13:39,,high,Open,,,REF-433390
035ec5b6-0bd9-4ea6-9370-0d5c3c2dbcb5,ORD-47354,USR-9681,WrongOrder,"Wrong order delivered, got sandwich not sandwich.",12/29/2024 13:39,,low,Escalated,,,REF-499298
87db1ec8-c510-4862-af7f-42c68c6b000e,ORD-96998,USR-9169,PoorQuality,"sandwich was cold, never ordering again.",6/15/2025 13:39,,high,Open,,,REF-984091
a343a928-ef20-4415-b684-c557b2384ad2,ORD-72646,USR-4018,MissingItem,"Missing sushi from my order, very disappointing.",6/8/2025 13:39,,low,Resolved,6/8/2025 21:39,MOD-10,REF-254778
11c67f07-29f0-4a7c-abd5-97066e9bc2f6,ORD-25234,USR-1035,WrongOrder,"Delivered fries, but I wanted burger.",3/27/2025 13:39,,low,Escalated,,,REF-366312
33c4a282-9738-4ff8-8989-74079847d9bf,ORD-61026,USR-9605,LateDelivery,"Delivery took 30 minutes, completely unacceptable!",9/10/2024 13:39,,high,Resolved,9/11/2024 0:39,MOD-3,REF-853355
db95c05b-fdbe-4a8f-8f29-68522b883d68,ORD-90710,USR-3893,PoorQuality,"Very poor quality sandwich, not edible.",11/15/2024 13:39,,low,Open,,,REF-866775
b7733179-0032-4e5f-af36-776dff2c7d02,ORD-88098,USR-9008,MissingItem,"Order incomplete, sushi was not delivered.",12/8/2024 13:39,,low,Open,,,REF-347120
6803972c-70ed-4154-8afb-e3c1f6707fee,ORD-72172,USR-9165,MissingItem,"Order incomplete, sushi was not delivered.",7/12/2024 13:39,image_4789.jpg,low,Escalated,,,REF-374044
462487e5-3716-42c7-ae1e-1dbd868e8d21,ORD-26885,USR-9004,MissingItem,"Order incomplete, pizza was not delivered.",5/23/2025 13:39,,low,Escalated,,,REF-468485
3e69d4d4-14b2-4a98-8e71-ed2798844f5c,ORD-87234,USR-4404,LateDelivery,"Waited 1 hour for my order, very frustrating.",4/19/2025 13:39,,medium,Resolved,4/21/2025 6:39,MOD-15,REF-144108
0870823c-f41e-45a2-b1a1-78086b3d9da8,ORD-14152,USR-7325,DamagedFood,"pasta arrived cold, need replacement.",8/12/2024 13:39,image_2062.jpg,low,Resolved,8/14/2024 10:39,MOD-15,REF-268199
87d9e7ea-d927-4860-a3a2-129a4cd634df,ORD-47450,USR-9554,PoorQuality,"Food was burnt, not up to standard.",10/4/2024 13:39,,low,Open,,,REF-842032
fb38594f-4cff-464d-a433-ae571435cc41,ORD-33633,USR-7122,PoorQuality,"salad was tasteless, never ordering again.",10/22/2024 13:39,,high,Open,,,REF-521550
bed8618b-5011-4ed4-938e-4ec8e997dfd5,ORD-25168,USR-2199,WrongOrder,"I ordered pizza, but got fries.",6/19/2025 13:39,image_8268.jpg,low,Escalated,,,REF-205494
22da1260-6cd4-4e74-a6be-a2cb024878f8,ORD-29526,USR-1703,PoorQuality,"pasta tasted tasteless, awful experience.",4/1/2025 13:39,,low,Escalated,,,REF-836205
2a9fc368-c308-4900-b712-78ac67ef9730,ORD-36080,USR-8621,LateDelivery,"Order was 2 hours late, food arrived cold.",10/27/2024 13:39,,high,Escalated,,,REF-793823
fbd4bb65-d120-4017-8ee9-21b3be5f2f63,ORD-69553,USR-5061,PoorQuality,"salad tasted spoiled, awful experience.",10/11/2024 13:39,image_1072.jpg,high,Open,,,REF-403608
f4823677-3481-410a-89e8-2d8d40fc87e2,ORD-17587,USR-6369,MissingItem,"Missing pasta from my order, very disappointing.",11/16/2024 13:39,,low,Open,,,REF-782521
121bca88-b30d-4713-80a5-6d8c58d797fe,ORD-74734,USR-7942,LateDelivery,"Waited 2 hours for my order, very frustrating.",5/30/2025 13:39,"image_6576.jpg,image_5401.jpg",high,Open,,,REF-702435
c29c5e69-7474-4100-ad88-22f484502f65,ORD-37695,USR-3154,PoorQuality,"pasta tasted burnt, awful experience.",7/16/2024 13:39,,low,Resolved,7/17/2024 13:39,MOD-5,REF-443985
ecf47128-9a41-4d34-abbf-bea51e4da4b4,ORD-83969,USR-6200,DamagedFood,"Food was burnt, totally inedible.",7/17/2024 13:39,,high,Escalated,,,REF-760074
1f60a3bf-44a2-4d5a-8be5-017bb57040d5,ORD-42184,USR-6654,WrongOrder,"I ordered salad, but got salad.",12/15/2024 13:39,image_5464.jpg,low,Escalated,,,REF-564906
2dc669b4-d122-4a22-b08a-02e7b3e7a6e6,ORD-46606,USR-3840,LateDelivery,"Food was 30 minutes late, not happy with service.",4/4/2025 13:39,"image_9765.jpg,image_5670.jpg",low,Open,,,REF-964294
30c9bd07-8967-43f9-b982-266c23fd0c97,ORD-45958,USR-8732,PoorQuality,"Food was spoiled, not up to standard.",4/13/2025 13:39,,high,Resolved,4/13/2025 15:39,MOD-7,REF-238465
000e7efd-4478-48b2-b971-deb9117a010c,ORD-37977,USR-1353,WrongOrder,"Delivered fries, but I wanted salad.",1/5/2025 13:39,image_4601.jpg,low,Escalated,,,REF-604152
992d0396-3992-4c61-9fbc-03254a595bb4,ORD-48583,USR-5396,PoorQuality,"Very poor quality sushi, not edible.",9/1/2024 13:39,,low,Resolved,9/2/2024 19:39,MOD-11,REF-773838
6bf4a197-63c3-46c0-a811-c5b6c6414717,ORD-77802,USR-4243,LateDelivery,"Food was 30 minutes late, not happy with service.",7/23/2024 13:39,,low,Resolved,7/24/2024 4:39,MOD-11,REF-789756
bcf6eed3-63c2-46c9-b6e9-e72616c14e89,ORD-10115,USR-7331,MissingItem,"Missing burger from my order, very disappointing.",2/4/2025 13:39,,low,Escalated,,,REF-462447
3b678ef2-27b6-48a9-8fe1-8aa44e971b54,ORD-47462,USR-2359,PoorQuality,"Very poor quality sushi, not edible.",8/26/2024 13:39,,low,Resolved,8/26/2024 17:39,MOD-15,REF-648532
e070c22c-7465-413f-8667-76a372bbdb49,ORD-28294,USR-6374,PoorQuality,"Very poor quality pizza, not edible.",5/6/2025 13:39,,low,Open,,,REF-241286
fb82e32e-70dc-403f-a0d4-31f124bb2b48,ORD-52521,USR-6230,PoorQuality,"fries was spoiled, never ordering again.",11/3/2024 13:39,image_3869.jpg,high,Escalated,,,REF-201110
c9b1dea5-6b86-402e-a2c1-aff8a292cbcf,ORD-60628,USR-1504,MissingItem,"salad was missing, please resolve.",6/18/2025 13:39,image_5122.jpg,low,Escalated,,,REF-657949
f277bdaf-539f-4975-badb-dec81392ebe7,ORD-61996,USR-3642,LateDelivery,"Waited 30 minutes for my order, very frustrating.",11/20/2024 13:39,,medium,Resolved,11/22/2024 12:39,MOD-16,REF-308672
59f2fe07-73a3-4510-a4ab-32831652d8d7,ORD-95852,USR-7527,PoorQuality,"fries tasted cold, awful experience.",7/16/2024 13:39,image_3003.jpg,low,Open,,,REF-276035
8f9c15c5-8902-4c54-816e-74051d571023,ORD-17677,USR-9534,WrongOrder,"Delivered pizza, but I wanted sandwich.",10/4/2024 13:39,,low,Resolved,10/6/2024 10:39,MOD-18,REF-312632
1d28a3fa-247b-4c97-8dba-7e63ed4f3007,ORD-11804,USR-9428,LateDelivery,"Order was 30 minutes late, food arrived cold.",5/13/2025 13:39,,low,Escalated,,,REF-576758
ca38a6fe-a1c2-4afe-a7ce-5998022217a1,ORD-58573,USR-2376,DamagedFood,"Order was tasteless, very disappointed.",12/21/2024 13:39,,medium,Escalated,,,REF-832696
6843ba80-c6a1-4a8a-a2b7-ee2dc4f9ebaa,ORD-38516,USR-1049,WrongOrder,"Delivered salad, but I wanted pizza.",11/30/2024 13:39,,low,Escalated,,,REF-393857
ed5ae56b-6e7e-4290-92fb-4ddc39a3d8c0,ORD-24848,USR-9905,PoorQuality,"sandwich tasted spoiled, awful experience.",8/15/2024 13:39,,high,Escalated,,,REF-637387
3a656e0d-c2bf-4e6d-8738-4d511f0b593b,ORD-25163,USR-8130,DamagedFood,"Food was crushed, totally inedible.",4/23/2025 13:39,,high,Open,,,REF-627812
5d726904-59c7-4336-8c4f-01da7ea1937c,ORD-81024,USR-5654,LateDelivery,"Waited 30 minutes for my order, very frustrating.",3/27/2025 13:39,,medium,Escalated,,,REF-548614
9a8a9eed-6ae7-4d88-84fe-e1980a2b710a,ORD-23575,USR-7382,PoorQuality,"Very poor quality sushi, not edible.",3/30/2025 13:39,,low,Escalated,,,REF-741622
d73271dc-a87d-4137-9907-3ac9dc10518a,ORD-73244,USR-4247,MissingItem,"Did not receive pizza, need a refund.",11/5/2024 13:39,,low,Resolved,11/7/2024 12:39,MOD-4,REF-836782
b705e697-f1b9-4e43-b4b4-f18a1e8a242c,ORD-34623,USR-1684,LateDelivery,"Food was 2 hours late, not happy with service.",10/27/2024 13:39,,high,Escalated,,,REF-559409
1fd87d21-557f-417b-9a38-d5da91aa2e9d,ORD-53898,USR-7824,WrongOrder,"Wrong order delivered, got sandwich not burger.",1/16/2025 13:39,,low,Escalated,,,REF-629640
6cd6a359-e106-4f2b-a382-5c49e7249250,ORD-98314,USR-6359,PoorQuality,"Food was spoiled, not up to standard.",7/25/2024 13:39,image_8965.jpg,high,Resolved,7/27/2024 10:39,MOD-10,REF-257157
0da100c6-22ac-48c5-8359-f6b9b76fc8c4,ORD-98513,USR-7056,DamagedFood,"pizza was spoiled, unacceptable quality.",8/18/2024 13:39,,high,Resolved,8/19/2024 2:39,MOD-15,REF-494916
3c80d63e-e3ad-490a-b8b8-0fe8641a9ac0,ORD-98275,USR-2451,LateDelivery,"Waited 30 minutes for my order, very frustrating.",2/13/2025 13:39,,medium,Open,,,REF-778141
dc27cfc7-493e-4026-9502-f87a23372cef,ORD-90909,USR-5073,DamagedFood,"pizza was crushed, unacceptable quality.",11/25/2024 13:39,,high,Open,,,REF-759492
f46f4654-95bc-4446-b8b5-45d85c25c6a0,ORD-86620,USR-1082,DamagedFood,"pizza arrived cold, need replacement.",4/9/2025 13:39,,low,Open,,,REF-546600
9451aa4e-0f18-4e0f-8388-e723a6cf6e4a,ORD-58526,USR-9230,DamagedFood,"pizza was soggy, unacceptable quality.",7/22/2024 13:39,,high,Escalated,,,REF-653515
6304c030-d023-435f-9df1-0568a11775eb,ORD-93238,USR-3898,DamagedFood,"Order was crushed, very disappointed.",1/7/2025 13:39,,medium,Escalated,,,REF-496544
1e2fb391-ae89-4ed5-9753-837de84be205,ORD-70251,USR-1790,PoorQuality,"Very poor quality pizza, not edible.",7/18/2024 13:39,image_5572.jpg,low,Escalated,,,REF-548938
88011bcc-f452-4dd9-933d-0450e150d00e,ORD-95928,USR-1913,PoorQuality,"salad tasted crushed, awful experience.",6/15/2025 13:39,image_6667.jpg,low,Open,,,REF-408424
5142a956-fb7f-4d2e-bbd9-3a863b8c772a,ORD-79403,USR-8497,MissingItem,"Missing fries from my order, very disappointing.",8/30/2024 13:39,,low,Open,,,REF-822553
8b27acd3-484b-482c-8eed-90484c040e1b,ORD-88068,USR-3764,LateDelivery,"Food was 2 hours late, not happy with service.",2/25/2025 13:39,,high,Escalated,,,REF-485584
a95d54a5-7e78-4eda-8038-9b8292f00eb1,ORD-97082,USR-8863,DamagedFood,"Food was soggy, totally inedible.",2/8/2025 13:39,,high,Open,,,REF-834489
6c7b64a5-fa37-4932-b285-c325a664e7ed,ORD-17012,USR-6977,PoorQuality,"pizza tasted cold, awful experience.",2/28/2025 13:39,,low,Resolved,3/1/2025 20:39,MOD-12,REF-697251
79f118e2-1163-411b-9641-b7112538c9dc,ORD-65897,USR-8924,LateDelivery,"Delivery took 2 hours, completely unacceptable!",10/2/2024 13:39,image_7679.jpg,high,Escalated,,,REF-404082
c6773977-da91-42ba-83ca-a0a75f08d0c5,ORD-82569,USR-4629,WrongOrder,"Wrong order delivered, got salad not sushi.",4/28/2025 13:39,,low,Resolved,4/29/2025 10:39,MOD-11,REF-286066
a1201366-105b-4ee2-8780-9d7413d369f6,ORD-67959,USR-2323,DamagedFood,"burger arrived cold, need replacement.",10/21/2024 13:39,,low,Escalated,,,REF-414693
0638acf9-3596-4751-9bb5-02992c61b569,ORD-69681,USR-5996,MissingItem,"Missing pizza from my order, very disappointing.",12/7/2024 13:39,,low,Escalated,,,REF-481963
617d71ed-ce1e-40c5-ad9f-b2b88dbbb837,ORD-81275,USR-2456,LateDelivery,"Waited 90 minutes for my order, very frustrating.",2/12/2025 13:39,image_2372.jpg,medium,Resolved,2/14/2025 12:39,MOD-11,REF-513468
f916cca3-dab2-4b8b-aaf7-863a1ab70e61,ORD-99699,USR-4651,WrongOrder,"I ordered burger, but got sandwich.",8/19/2024 13:39,,low,Open,,,REF-469357
bada5cb9-580b-4cf4-89ff-00595ff86c8a,ORD-14337,USR-4857,DamagedFood,"Food was spoiled, totally inedible.",1/11/2025 13:39,"image_4117.jpg,image_3531.jpg",high,Escalated,,,REF-272009
2a124004-7c1c-4ad7-b033-1b8950631111,ORD-70987,USR-4104,WrongOrder,"I ordered salad, but got sushi.",6/27/2024 13:39,,low,Resolved,6/27/2024 21:39,MOD-4,REF-746465
c3a5ea6d-8191-4961-80f4-1d6890fc438d,ORD-33066,USR-4893,MissingItem,"Missing salad from my order, very disappointing.",2/21/2025 13:39,image_4622.jpg,low,Resolved,2/22/2025 13:39,MOD-15,REF-910302
e99994d2-86f3-4820-bde0-e29c84ca776c,ORD-75092,USR-2950,MissingItem,"Missing pizza from my order, very disappointing.",11/24/2024 13:39,,low,Open,,,REF-405968
4199bfa7-932e-49d9-8ae9-bde5555a88a1,ORD-18826,USR-4489,PoorQuality,"Food was tasteless, not up to standard.",7/13/2024 13:39,,low,Escalated,,,REF-386086
3cb62b92-b569-4bcc-a4ff-6a7447282c99,ORD-47660,USR-4520,LateDelivery,"Delivery took 2 hours, completely unacceptable!",2/3/2025 13:39,image_4797.jpg,high,Open,,,REF-274165
e4563cfd-6650-4de3-ad17-3a67cceb2da6,ORD-84624,USR-4687,DamagedFood,"Order was soggy, very disappointed.",1/22/2025 13:39,,medium,Open,,,REF-432940
a3bb4818-6bf9-46b3-9a5f-e7a25478e38b,ORD-22121,USR-4939,WrongOrder,"Wrong order delivered, got burger not pasta.",12/6/2024 13:39,image_8578.jpg,low,Resolved,12/6/2024 17:39,MOD-14,REF-406211
68deda5d-6fe6-41d8-bccb-6ebb28216e8a,ORD-17978,USR-2887,LateDelivery,"Order was 30 minutes late, food arrived cold.",4/14/2025 13:39,,low,Escalated,,,REF-141242
2ed05a55-4651-421e-8ba2-e85b8bfb9789,ORD-97024,USR-3047,LateDelivery,"Delivery took 1 hour, completely unacceptable!",12/19/2024 13:39,image_9181.jpg,high,Resolved,12/21/2024 12:39,MOD-5,REF-913945
2b79fc6f-1bfd-4252-9fbd-1aa7aee76f3c,ORD-32467,USR-3542,DamagedFood,"Food was tasteless, totally inedible.",5/29/2025 13:39,,high,Open,,,REF-726427
446f358a-12b0-4737-a80c-8fff18f2f795,ORD-18319,USR-1739,PoorQuality,"Very poor quality fries, not edible.",7/16/2024 13:39,image_5675.jpg,low,Open,,,REF-962026
45bcf48a-d01b-4464-8256-e98c236b45bf,ORD-80609,USR-9769,PoorQuality,"salad tasted burnt, awful experience.",8/28/2024 13:39,image_5084.jpg,low,Escalated,,,REF-967682
e917676f-3702-4f83-858b-9cc117558daa,ORD-90709,USR-4015,DamagedFood,"Order was crushed, very disappointed.",4/8/2025 13:39,,medium,Escalated,,,REF-676917
66dc6b4d-a1b5-48dd-a697-d072ddbdace0,ORD-66360,USR-5963,WrongOrder,"I ordered salad, but got pizza.",11/2/2024 13:39,image_3271.jpg,low,Resolved,11/3/2024 15:39,MOD-6,REF-645933
d8926d4e-bc1a-4c3f-a27b-d673172e27c2,ORD-90003,USR-9257,MissingItem,"Order incomplete, pizza was not delivered.",11/8/2024 13:39,image_4263.jpg,low,Open,,,REF-317458
cf33875b-1117-436b-9f27-f34222ff0503,ORD-83680,USR-9601,DamagedFood,"burger was spoiled, unacceptable quality.",3/12/2025 13:39,,high,Escalated,,,REF-785742
611657ed-1bda-4269-9ff1-84f9b1a50678,ORD-69755,USR-9757,PoorQuality,"Very poor quality sushi, not edible.",8/18/2024 13:39,,low,Resolved,8/19/2024 23:39,MOD-9,REF-183374
7630a441-3708-47dc-ac4e-b8958b94444d,ORD-39709,USR-5627,MissingItem,"Missing sushi from my order, very disappointing.",1/20/2025 13:39,,low,Resolved,1/22/2025 2:39,MOD-11,REF-667997
4018e0ef-c0f6-429e-a762-2dd41cfc977a,ORD-73394,USR-5880,LateDelivery,"Food was 90 minutes late, not happy with service.",5/9/2025 13:39,,medium,Escalated,,,REF-638758
85c12182-215e-4cc0-8fcf-3a5f1659e62e,ORD-93712,USR-9462,PoorQuality,"Very poor quality fries, not edible.",12/17/2024 13:39,,low,Open,,,REF-355368
5d816b99-87a7-401b-aa35-86030d6c4668,ORD-49155,USR-7382,WrongOrder,Received sandwich instead of pizza.,6/22/2025 13:39,,low,Escalated,,,REF-898028
dbd1e7db-6ff4-4dd0-9303-f302227a5d8f,ORD-89772,USR-9608,WrongOrder,"Wrong order delivered, got sushi not pasta.",2/23/2025 13:39,image_8093.jpg,low,Resolved,2/25/2025 0:39,MOD-12,REF-266556
684593ce-ae4d-44ea-bc96-c39d05a1cd4f,ORD-50260,USR-5799,DamagedFood,"Order was burnt, very disappointed.",10/13/2024 13:39,image_1354.jpg,medium,Open,,,REF-263645
4b1a532f-e94d-481d-a211-e618e7d17855,ORD-70750,USR-5187,MissingItem,"Order incomplete, pizza was not delivered.",6/27/2024 13:39,,low,Escalated,,,REF-544643
02f5c5ad-7933-4749-bc11-f6232bde07fb,ORD-84104,USR-9673,LateDelivery,"Delivery took 90 minutes, completely unacceptable!",1/21/2025 13:39,image_8654.jpg,high,Resolved,1/21/2025 14:39,MOD-20,REF-770078
5bed0779-756a-4ee3-a636-3ffee67abc47,ORD-91921,USR-1018,DamagedFood,"burger was tasteless, unacceptable quality.",11/16/2024 13:39,"image_3125.jpg,image_9753.jpg",high,Escalated,,,REF-345752
fb6fbb83-7e0c-4641-ac52-3281aeb1ea08,ORD-95533,USR-9411,LateDelivery,"Order was 1 hour late, food arrived cold.",9/25/2024 13:39,,medium,Escalated,,,REF-988587
1894ad81-dfa3-4cd1-935d-80b85bfc600f,ORD-28807,USR-2051,LateDelivery,"Delivery took 1 hour, completely unacceptable!",11/19/2024 13:39,,high,Resolved,11/19/2024 20:39,MOD-16,REF-611332
19436d8b-be22-4241-85d9-c2ac34ed4822,ORD-70195,USR-5636,DamagedFood,"fries was crushed, unacceptable quality.",5/21/2025 13:39,image_1043.jpg,high,Escalated,,,REF-554962
a7d78991-2c84-4456-8e56-8140f9002887,ORD-50246,USR-5290,LateDelivery,"Delivery took 30 minutes, completely unacceptable!",3/19/2025 13:39,"image_4954.jpg,image_5113.jpg",high,Escalated,,,REF-873993
b2cad127-0bf2-428e-915b-a5450c653ea6,ORD-43290,USR-1569,MissingItem,"Order incomplete, burger was not delivered.",9/23/2024 13:39,,low,Resolved,9/23/2024 17:39,MOD-12,REF-469534
2ebecd9e-6fee-4724-b7f8-722eae0e7058,ORD-54478,USR-7695,PoorQuality,"salad tasted crushed, awful experience.",1/3/2025 13:39,"image_6271.jpg,image_2620.jpg",low,Open,,,REF-172551
5e95c574-4ae2-4ef1-a8d9-ed62c59213e2,ORD-35536,USR-9691,PoorQuality,"Very poor quality pizza, not edible.",3/19/2025 13:39,,low,Open,,,REF-982555
0e923388-e9a2-4c3d-80a1-0daf18a477eb,ORD-49425,USR-8119,LateDelivery,"Delivery took 1 hour, completely unacceptable!",7/6/2024 13:39,,high,Resolved,7/8/2024 1:39,MOD-3,REF-204093
c362f1ad-61de-4bfa-9e03-6c52c8249f0a,ORD-86465,USR-3416,WrongOrder,"Wrong order delivered, got sandwich not sandwich.",10/4/2024 13:39,image_6423.jpg,low,Open,,,REF-901425
bdbf22fc-e15d-4851-9a4e-93c8c9876121,ORD-78367,USR-9919,LateDelivery,"Delivery took 90 minutes, completely unacceptable!",5/8/2025 13:39,,high,Escalated,,,REF-951476
b0098da0-164e-44dd-ae2f-89828f36ff25,ORD-93377,USR-2790,PoorQuality,"Food was burnt, not up to standard.",3/2/2025 13:39,,low,Resolved,3/4/2025 6:39,MOD-6,REF-480435
01556aa4-a56e-4fda-a7ea-7e0e65c6a329,ORD-51668,USR-7781,MissingItem,"Order incomplete, sandwich was not delivered.",11/11/2024 13:39,image_9071.jpg,low,Open,,,REF-922844
c4113939-e609-454a-8247-6510ed974a63,ORD-69197,USR-4535,PoorQuality,"Very poor quality fries, not edible.",11/1/2024 13:39,image_7758.jpg,low,Resolved,11/3/2024 5:39,MOD-2,REF-527633
00aace05-31c3-42a0-aac4-918c6624f955,ORD-11937,USR-9431,PoorQuality,"fries was spoiled, never ordering again.",10/7/2024 13:39,,high,Escalated,,,REF-918553
7aeafe06-6555-4e27-b8f6-c4a2bc813d14,ORD-72076,USR-1431,DamagedFood,"burger was spoiled, unacceptable quality.",4/12/2025 13:39,image_8053.jpg,high,Escalated,,,REF-760991
14dd01b5-4e8b-4c83-9cca-db2f8c12d984,ORD-61418,USR-5680,WrongOrder,"I ordered burger, but got sushi.",12/8/2024 13:39,image_1431.jpg,low,Open,,,REF-658483
43dc550b-241c-4963-814b-dc67d91d1dd7,ORD-76507,USR-7031,PoorQuality,"Food was tasteless, not up to standard.",3/22/2025 13:39,,low,Resolved,3/23/2025 2:39,MOD-1,REF-428516
d433d50a-a837-41a3-b3ec-3663ae7bf632,ORD-47962,USR-5433,DamagedFood,"Order was cold, very disappointed.",2/8/2025 13:39,,medium,Resolved,2/8/2025 23:39,MOD-11,REF-105831
b6ecb45f-ada6-4a6a-a357-aa78ec7ed938,ORD-79988,USR-6289,LateDelivery,"Food was 2 hours late, not happy with service.",7/29/2024 13:39,image_4381.jpg,high,Escalated,,,REF-943388
